AccessionNumber	OrganismName	GC	AvgN_ARSC	AvgC_ARSC	AvgS_ARSC	AvgO_ARSC
NC_017119	Acetobacter pasteurianus IFO 3283-03	53.8820279818	0.437973760933	2.90306122449	0.0338921282799	0.433236151603
NC_017118	Acetobacter pasteurianus IFO 3283-03	53.4967748989	0.403306931838	2.94047137269	0.0368657377965	0.406717927964
NC_017379	Helicobacter pylori Puno135	38.8231491994	0.336223518476	3.11545721349	0.033977942042	0.438723609809
NC_017378	Helicobacter pylori Puno120	38.9293646256	0.336561202806	3.11615907401	0.033960022998	0.438563422581
NC_009037	Shewanella baltica OS155	46.0684882472	0.365369496855	2.86222484277	0.0377358490566	0.452633647799
NC_009036	Shewanella baltica OS155	42.4175675676	0.385893433515	3.03053071591	0.0305836287634	0.454733054659
NC_009035	Shewanella baltica OS155	46.6825963704	0.337552235216	2.96527673391	0.0377897363437	0.427471965848
NC_009034	Bacillus thuringiensis	32.8401826484	0.395256916996	3.08853754941	0.0347826086957	0.481422924901
NC_017373	Helicobacter pylori SouthAfrica7 (Helicobacter pylori SAfr7)	33.7474918969	0.429881696132	3.25029908281	0.0380167486375	0.45473880101
NC_017372	Helicobacter pylori India7 (Helicobacter pylori Ind7)	38.8974281558	0.33726651756	3.11029438433	0.0333957968123	0.440828950815
NC_017371	Helicobacter pylori Gambia94/24 (Helicobacter pylori Gam94/24)	39.1263638868	0.336071097123	3.11167937699	0.0337529758302	0.44016462898
NC_009038	Shewanella baltica OS155	40.2626641651	0.334020618557	2.85051546392	0.030412371134	0.463917525773
NC_017377	Helicobacter pylori Puno120	35.7740749433	0.427013717904	3.25536405206	0.0323601829054	0.499120647204
NC_017376	Helicobacter pylori SNT49	38.9986296146	0.335124955033	3.11049579956	0.0337368008972	0.438275810991
NC_017375	Helicobacter pylori 83	38.7225752523	0.336530609758	3.11688746968	0.0341381369669	0.439578788285
NC_017374	Helicobacter pylori 2017	39.3010635316	0.335337555447	3.11828329188	0.0342234814492	0.436307188705
NC_006911	Streptomyces sp. F11	69.3563525698	0.410517204068	2.75795282406	0.0300800692491	0.41571088509
NC_006910	Micromonospora rosaria	67.5723989989	0.458585140419	2.91432634198	0.0284393885531	0.383931745467
NC_006912	Streptomyces sp. FQ1	72.0884146341	0.443518857561	2.7342548517	0.0282863419993	0.408458440132
NC_018178	Melioribacter roseus P3M-2	41.32811823	0.327575699017	3.12708020553	0.0279864631179	0.449393763719
NC_018177	Pseudomonas stutzeri DSM 10701	63.2135699087	0.375022595286	2.90230866311	0.0335412647445	0.407277161178
NC_017809	Borrelia crocidurae str. Achema	29.1282051282	0.256165473349	2.4200477327	0.0230708035004	0.447096260939
NC_017808	Borrelia crocidurae str. Achema	27.5521845571	0.330528732243	3.23235365353	0.0273053715658	0.452477982653
NC_009699	Clostridium botulinum F str. Langeland	28.3088972357	0.315512700784	3.10660347404	0.0387560702279	0.453290997385
NC_009698	Clostridium botulinum A str. Hall	28.1847118514	0.31463228435	3.10886559881	0.0389591621951	0.451337673314
NC_017801	Borrelia crocidurae str. Achema	23.1686541738	0.383076923077	3.43692307692	0.0246153846154	0.463076923077
NC_017800	Borrelia crocidurae str. Achema	28.3777874945	0.343832020997	3.11417322835	0.0354330708661	0.547244094488
NC_017803	Actinoplanes sp. SE50/110	71.31723228	0.368840212591	2.72186296351	0.0243644513076	0.376832643453
NC_017802	Borrelia crocidurae str. Achema	23.2196806215	0.393790849673	3.41993464052	0.0228758169935	0.449346405229
NC_017805	Deinococcus gobiensis I-0	69.8085736274	0.363166619496	2.76805078236	0.022463914608	0.366013019043
NC_017804	Borrelia garinii BgVir	26.7517902102	0.350649350649	3.18282270216	0.0279830666571	0.505273731793
NC_017807	Rahnella aquatilis HX2	54.2244666598	0.354965034965	2.86629370629	0.041048951049	0.438041958042
NC_017806	Deinococcus gobiensis I-0	61.8695285887	0.440132792328	2.86300258207	0.0288454444854	0.400663961638
NC_008342	Nitrosomonas eutropha C91	49.6809562326	0.402845177159	2.99574552948	0.0333045270225	0.447915974207
NC_008343	Granulibacter bethesdensis CGDNIH1	59.0721304999	0.368799322879	2.80328326066	0.0354967089786	0.387393472282
NC_008340	Alkalilimnicola ehrlichii MLHE-1	67.5312520605	0.408346101939	2.86740098834	0.0312829150981	0.406055870684
NC_008341	Nitrosomonas eutropha C91	49.8034760179	0.385084110203	2.9702098849	0.0339044841415	0.442581115567
NC_008346	Syntrophomonas wolfei subsp. wolfei str. Goettingen G311	44.8659234145	0.34407931303	3.01437790049	0.0385548074673	0.438167600642
NC_008611	Mycobacterium ulcerans Agy99	65.4726910938	0.356376909107	2.73690204591	0.0297162937759	0.388762388559
NC_008344	Nitrosomonas eutropha C91	48.4862594074	0.369629818361	2.96913370817	0.0352069260046	0.416465894734
NC_008613	Photobacterium damselae subsp. piscicida (causative agent of fish pasteurellosis)	51.7092457421	0.364860689087	2.92944327136	0.0400422310347	0.450172529227
NC_008618	Bifidobacterium adolescentis ATCC 15703	59.1843112108	0.3485291991	2.84302481171	0.0376538992804	0.435120036037
NC_014125	Legionella pneumophila 2300/99 Alcoy	38.3775830169	0.346492562641	3.07034770091	0.036000873836	0.432224068721
NC_014124	Pseudomonas putida	55.9776917647	0.358885635702	2.87581699346	0.0390382397303	0.432437228285
NC_014123	'Rehmannia glutinosa' phytoplasma	24.5481583162	0.359388275276	3.36533559898	0.0297366185217	0.467289719626
NC_014121	Enterobacter cloacae subsp. cloacae ATCC 13047	54.7866896751	0.355677966593	2.93636516557	0.0383145688685	0.414256095148
NC_014120	Burkholderia sp. CCGE1002	59.1708645448	0.39733468073	2.87135368263	0.0377331252087	0.401575371512
NC_009966	Fluoribacter dumoffii Tex-KL	38.9343276401	0.369582992641	3.04553352412	0.0366925592805	0.444961161079
NC_011186	Vibrio fischeri MJ11	37.2495150996	0.31937100523	3.01678529924	0.035894828588	0.459989347279
NC_011184	Vibrio fischeri MJ11	38.8734157215	0.325966679729	2.97560237699	0.0370865786273	0.453670959051
NC_011185	Vibrio fischeri MJ11	34.799034877	0.349181124738	3.06977265929	0.0347367633862	0.495569099611
NC_004041	Rhizobium etli CFN 42	57.8159427238	0.392360746052	2.86146098366	0.0367769203272	0.409298315705
NC_003091	Fusobacterium nucleatum	29.2261306533	0.365063788027	3.31501472031	0.0294406280667	0.459273797841
NC_003099	Oenococcus oeni	35.6382978723	0.447249774572	3.12533814247	0.0216411181244	0.528403967538
NC_003098	Streptococcus pneumoniae R6	39.7159836458	0.32263917027	3.06016289374	0.0308783063889	0.45693845861
NC_007963	Chromohalobacter salexigens DSM 3043	63.9118563867	0.377025537688	2.86852600872	0.0346773870882	0.414090831384
NC_007962	Campylobacter lari	29.4932079415	0.425785482124	3.36836403034	0.0281690140845	0.546045503792
NC_007961	Nitrobacter hamburgensis X14	61.6993937797	0.412080717188	2.86643387167	0.0326024913541	0.402511499849
NC_007960	Nitrobacter hamburgensis X14	61.1922386601	0.384692887529	2.84918650646	0.0329688782745	0.396671393388
NC_007964	Nitrobacter hamburgensis X14	61.7137818368	0.377360268217	2.8304664092	0.0319229300174	0.394255400416
NC_007969	Psychrobacter cryohalolentis K5	42.291256247	0.332121391212	2.93211902722	0.0367636890163	0.447411128513
NC_007968	Psychrobacter cryohalolentis K5	38.2644768443	0.347852886789	3.09287035135	0.03811382782	0.445140743785
NC_012989	Methylobacterium extorquens DM4 (Methylobacterium dichloromethanicum)	63.7367479717	0.42396039604	2.84792079208	0.0329702970297	0.38504950495
NC_012988	Methylobacterium extorquens DM4 (Methylobacterium dichloromethanicum)	68.0879368105	0.374871586001	2.77118800776	0.0290415058218	0.37968907496
NC_012987	Methylobacterium extorquens DM4 (Methylobacterium dichloromethanicum)	65.315468114	0.390651297196	2.78292210473	0.0306119208663	0.374996030612
NC_012985	Candidatus Liberibacter asiaticus str. psy62	36.4685723784	0.361022544865	3.03986266386	0.0409935195685	0.432819317529
NC_012984	Lactobacillus plantarum JDM1	44.6609015876	0.335069952125	2.96749945941	0.0318686354322	0.426939327021
NC_012983	Hirschia baltica ATCC 49814	43.5402168253	0.32599779145	2.97550875532	0.0336015144345	0.433546300678
NC_012982	Hirschia baltica ATCC 49814	45.2301206556	0.329180138726	2.88188829056	0.0346541310741	0.446749067919
NC_021017	Bacteroides xylanisolvens XB1A	40.6655293672	0.339066179739	3.08125270062	0.0395068209919	0.450959253622
NC_021016	butyrate-producing bacterium SSC/2	36.2763693709	0.322767716948	3.04975585126	0.0465280386205	0.454584639257
NC_021015	Ruminococcus torques L2-14	40.1424013842	0.323591238577	3.02246874152	0.0465308107994	0.459502331828
NC_021014	Ruminococcus sp. SR1/5	43.7615741851	0.327036513113	3.00351813818	0.0481045024356	0.454486158873
NC_021013	Ruminococcus bromii L2-63	41.054428801	0.30929839945	2.98615027488	0.0440469649946	0.462507686206
NC_021012	Roseburia intestinalis XB6B4	41.4635073859	0.320666823276	3.0223726006	0.0474954665191	0.463688976747
NC_021011	[Eubacterium] siraeum 70/3	43.6995419943	0.310133688534	2.96967913357	0.045288124246	0.462703200296
NC_021010	Eubacterium rectale DSM 17629	40.347526765	0.315519983976	3.01167294332	0.0465031243522	0.464948564056
NC_021019	[Eubacterium] cylindroides T2-87	31.4304817592	0.325636301453	3.06396939575	0.0465379905341	0.464682097506
NC_021018	Coprococcus sp. ART55/1	41.0813040124	0.313650006724	2.98076088418	0.0483400168719	0.463583375105
NC_015458	Pusillimonas sp. T7-7	56.9201296218	0.351498331404	2.85716134305	0.0355436559286	0.398212218212
NC_015459	Pusillimonas sp. T7-7	56.0077660478	0.393328590625	2.88024662082	0.0392854319817	0.444628883092
NC_021279	Mycobacterium abscessus subsp. bolletii 50594	62.9031262855	0.38266608007	2.74835019798	0.0317201935768	0.409062912451
NC_021278	Mycobacterium abscessus subsp. bolletii 50594	64.1823000451	0.425625688651	2.8026579119	0.0260169548695	0.412988239527
NC_021277	Fusobacterium nucleatum subsp. animalis 4_8	24.9753416937	0.386083382267	3.28890193776	0.0264239577217	0.562243100411
NC_015186	Acidiphilium multivorum AIU301	67.5791744357	0.372717236586	2.77491886921	0.0320863733614	0.352274382678
NC_015187	Acidiphilium multivorum AIU301	61.9211762553	0.400356778797	2.82573904179	0.0321100917431	0.381600407747
NC_015184	Agrobacterium sp. H13-3	57.4184067519	0.366932597204	2.86040078576	0.033721443012	0.405459116759
NC_015185	Desulfurobacterium thermolithotrophum DSM 11699	34.9485851846	0.33561862611	3.16570390706	0.0278848863791	0.425147962965
NC_015182	Acidiphilium multivorum AIU301	60.9022556391	0.493723849372	2.73221757322	0.0251046025105	0.414225941423
NC_015183	Agrobacterium sp. H13-3	58.8122580942	0.346162690601	2.85420090417	0.0346775504307	0.405155340449
NC_015180	Acidiphilium multivorum AIU301	58.9475153546	0.455316057157	2.87067086462	0.034633083071	0.408573504481
NC_015181	Acidiphilium multivorum AIU301	59.5793814433	0.428444180523	2.84174584323	0.0228622327791	0.414489311164
NC_015188	Acidiphilium multivorum AIU301	60.0473046221	0.449353354744	2.8929780401	0.0269941845326	0.393021439111
NC_015189	Acidiphilium multivorum AIU301	57.5898030127	0.450737005431	2.83397982933	0.033359193173	0.4453064391
NC_007348	Ralstonia eutropha JMP134	64.9834638714	0.367691372052	2.79912504192	0.0365750496794	0.373963239748
NC_007347	Ralstonia eutropha JMP134	64.6751781739	0.366146335825	2.82470823089	0.0356480719897	0.384974279858
NC_012034	Caldicellulosiruptor bescii DSM 6725	35.172472136	0.328084333898	3.1789796051	0.0331347854455	0.43920413917
NC_014642	Achromobacter xylosoxidans A8	61.3082151717	0.379468250444	2.80162078153	0.0346497557726	0.402156416519
NC_014643	Rothia dentocariosa ATCC 17931	53.6876926607	0.34547828101	2.85291867573	0.0291383291573	0.435466279241
NC_014316	Nitrosococcus watsonii C-113	51.3540467971	0.421924978191	2.96820781235	0.0327614616652	0.438305709024
NC_014317	Nitrosococcus watsonii C-113	53.7159151666	0.48813559322	3.11751412429	0.0271186440678	0.425988700565
NC_019142	Staphylococcus aureus	36.753590325	0.41529105126	3.14943527368	0.0208514335361	0.536924413553
NC_015980	Lactobacillus sanfranciscensis TMW 1.1304	36.1154154422	0.367974549311	3.07741251326	0.0296924708378	0.448303287381
NC_014311	Ralstonia solanacearum PSI07	66.4389604325	0.375895651805	2.82743333401	0.0332551550889	0.382210641688
NC_020278	Escherichia coli	52.9859316681	0.403217846215	2.9577040766	0.0458000197414	0.423156647912
NC_020279	Edwardsiella ictaluri	50.1015228426	0.423448275862	2.93517241379	0.0344827586207	0.503448275862
NC_019140	Staphylococcus aureus	29.401650619	0.390891840607	3.42314990512	0.0303605313093	0.483870967742
NC_020270	Escherichia coli	42.0718374172	0.354893889988	3.03057678944	0.038274442722	0.45667397231
NC_020271	Escherichia coli O25b:H4-ST131 str. EC958	48.7649570167	0.401985548963	2.99180520472	0.0416789050109	0.418110791282
NC_020272	Bacillus amyloliquefaciens IT-45	46.6202002262	0.331972136727	3.01062269984	0.035737036896	0.438536693452
NC_020273	Bacillus amyloliquefaciens IT-45	40.4669746535	0.422805247225	3.17406659939	0.0418768920283	0.460141271443
NC_020274	Staphylococcus warneri SG1	33.7251630517	0.380978865406	3.25611790879	0.0386540600667	0.476362625139
NC_020275	Mycobacterium yongonense 05-1390	65.9185532136	0.395173287784	2.73020552097	0.028761915257	0.402336216871
NC_020276	Mycobacterium yongonense 05-1390	66.6869368124	0.408159243201	2.64722112732	0.0311391407174	0.398502167915
NC_020277	Photobacterium damselae subsp. piscicida DI21	37.272103263	0.363051413723	3.04454618573	0.0358225576935	0.454309224773
NC_017584	Rhodospirillum rubrum F11	65.4472670048	0.354187230117	2.78203293615	0.0317633483358	0.376745236757
NC_017585	Streptomyces cattleya NRRL 8057 = DSM 46488	73.2691768715	0.394549491783	2.70784203875	0.0248571019095	0.365930787256
NC_017586	Streptomyces cattleya NRRL 8057 = DSM 46488	72.9397591934	0.387101956773	2.71380615448	0.0249181399294	0.373009237401
NC_017587	Thermus thermophilus JL-18	69.0919507304	0.379259173189	2.98783271224	0.0193879837659	0.356342177994
NC_017580	Shewanella baltica OS117	42.8702250131	0.362294700961	3.03168577626	0.0331964673071	0.454214440657
NC_017581	Streptococcus thermophilus JIM 8232	38.9207758931	0.325163883667	3.05314081354	0.0307577306555	0.459354285526
NC_017582	Streptococcus equi subsp. zooepidemicus ATCC 35246	41.6455032705	0.332113429356	3.03408660038	0.0316813127525	0.445385773058
NC_017583	Spirochaeta thermophila DSM 6578	60.9183109902	0.373406027792	3.0305170532	0.0296146739966	0.41437353962
NC_021900	Streptococcus lutetiensis 033	37.6820698267	0.322329594797	3.04296299034	0.0316457567303	0.460931985736
NC_021903	Lactobacillus plantarum ZJ316	40.1727434562	0.383439190779	3.0799811809	0.0284638908492	0.474947071277
NC_021902	Salmonella enterica subsp. enterica serovar Newport str. USMARC-S3124.1	52.1397244892	0.354663196948	2.94831079774	0.0393480210293	0.410996430644
NC_017588	Thermus thermophilus JL-18	68.5222238102	0.398876994123	3.03068587322	0.0196526028547	0.340522670025
NC_021904	Lactobacillus plantarum ZJ316	38.692606606	0.363661658319	3.1108328696	0.0336672231497	0.432480059358
NC_021907	Rhizobium etli bv. mimosae str. Mim1	61.528994139	0.349862745631	2.85234963172	0.0323974669095	0.389299595032
NC_021906	Rhizobium etli bv. mimosae str. Mim1	61.7799054673	0.353292323372	2.86534051614	0.0332872274597	0.388035525789
NC_020059	Rhizobium tropici CIAT 899	59.8787092201	0.351312443661	2.85479749396	0.0338988523686	0.403783281984
NC_020054	Fibrella aestuarina BUZ 2	56.4613772913	0.357963435073	2.96533043006	0.0279670541206	0.420400283701
NC_020055	Desulfovibrio hydrothermalis AM13 = DSM 14728	45.1424426565	0.328031460654	2.96656617246	0.0427738237818	0.432571137512
NC_020056	Anabaena cylindrica PCC 7122	38.1960936364	0.418356823651	3.11223788243	0.0278446201444	0.484702646958
NC_020057	Lactobacillus casei W56	43.7175935791	0.390129549661	2.98599629858	0.026341764343	0.466193707588
NC_020050	Cylindrospermum stagnale PCC 7417	41.2154573307	0.374334256253	3.03332628113	0.0274576177642	0.465951634119
NC_020051	Gloeocapsa sp. PCC 7428	44.915816908	0.362226294974	2.95578277226	0.0296903636539	0.44319475258
NC_020052	Stanieria cyanosphaera PCC 7437	31.6422003549	0.361570247934	3.1587957497	0.0333530106257	0.486127508855
NC_020053	Chamaesiphon minutus PCC 6605	45.1925552613	0.36719216433	2.99553837962	0.0316428121924	0.44371742533
NC_017556	Xanthomonas albilineans GPE PC73	59.9714783711	0.41158221303	2.85786510399	0.0333218430426	0.441571871768
NC_020933	Chlamydia trachomatis L2b/Ams1	41.326275726	0.335266952198	3.01280055688	0.0366839725555	0.431744865436
NC_020932	Chlamydia trachomatis L2b/Canada2	41.2654296623	0.335363849084	3.01286637917	0.036678205153	0.431706986908
NC_013119	Brucella microti CCM 4915	57.2253371437	0.360599481872	2.86660685726	0.0347555414568	0.402086059453
NC_013118	Brucella microti CCM 4915	57.3044425269	0.350397920517	2.87111820026	0.0363796969109	0.387078624818
NC_020931	Chlamydia trachomatis L2b/UCH-2	41.3282200558	0.335249795355	3.0127910949	0.0366845636719	0.431758267965
NC_016983	Photobacterium damselae subsp. damselae	43.1860506145	0.363236495767	3.00182548375	0.0382134599002	0.459535110138
NC_016982	Lactococcus garvieae	34.3454751592	0.335998349409	3.0972816836	0.0249136018982	0.516686439367
NC_016981	Lactococcus garvieae	35.3237095363	0.411122144985	3.16285998014	0.0357497517378	0.490566037736
NC_020930	Chlamydia trachomatis L2/25667R	41.3291183716	0.335146779494	3.01239958593	0.0366892299357	0.431853875153
NC_016768	Mycobacterium tuberculosis KZN 4207	65.6150134756	0.35653238753	2.71165353743	0.0286727646071	0.379811834982
NC_020937	Chlamydia trachomatis L1/440/LN	41.3296563616	0.335060148583	3.0120715984	0.0366883807241	0.432009871198
NC_020936	Chlamydia trachomatis L2b/Ams5	41.3193267928	0.335320811149	3.01242119919	0.0366834689115	0.431780092563
NC_019360	Citrobacter freundii	47.7253218884	0.372885332221	2.99358757136	0.0385006386362	0.447814300237
NC_019361	Haemophilus parasuis	41.3859111792	0.392604248623	3.04117492788	0.0301599790191	0.464463676895
NC_013654	Escherichia coli SE15	50.7384249337	0.352629056379	2.95283662769	0.039761437143	0.412923476099
NC_020939	Chlamydia trachomatis A/5291	41.3004311208	0.334956998005	3.01306093392	0.0366591202068	0.432299917267
NC_013655	Escherichia coli SE15	51.0400915444	0.410517191563	2.9874602716	0.0427044206877	0.427333140711
NT_187125	Salmonella enterica subsp. enterica serovar Weltevreden str. 2007-60-3289-1	50.0319488818	0.380612244898	3.01020408163	0.030612244898	0.426530612245
NT_187124	Salmonella enterica subsp. enterica serovar Weltevreden str. 2007-60-3289-1	52.2777107773	0.356914792223	2.97171654594	0.0400066717499	0.414577773542
NT_187127	Salmonella enterica subsp. enterica serovar Weltevreden str. 2007-60-3289-1	51.5462515757	0.347218339391	2.95521193834	0.0391871439176	0.416781544928
NC_020938	Chlamydia trachomatis L2b/795	41.3279805915	0.335259202419	3.01274491155	0.0366807130444	0.431737505763
NT_187121	Salmonella enterica subsp. enterica serovar Weltevreden str. 2007-60-3289-1	53.2082232547	0.376398880895	2.97342126299	0.0382693844924	0.418864908074
NT_187120	Salmonella enterica subsp. enterica serovar Weltevreden str. 2007-60-3289-1	53.3639723301	0.35612357347	2.96815405592	0.0395599469546	0.399886064364
NT_187123	Salmonella enterica subsp. enterica serovar Weltevreden str. 2007-60-3289-1	53.0142749976	0.374880011814	3.01554308499	0.0389869305176	0.40345565975
NT_187122	Salmonella enterica subsp. enterica serovar Weltevreden str. 2007-60-3289-1	52.2427224272	0.326485743731	2.94050154586	0.0406046032291	0.392167639986
NC_013657	Lactococcus lactis subsp. lactis KF147	32.3833644362	0.330568720379	3.22748815166	0.0276954976303	0.437203791469
NT_187129	Salmonella enterica subsp. enterica serovar Weltevreden str. 2007-60-3289-1	44.9930216329	0.399236641221	3.06488549618	0.036641221374	0.443511450382
NT_187128	Salmonella enterica subsp. enterica serovar Weltevreden str. 2007-60-3289-1	47.5501633224	0.442786069652	3.11940298507	0.0398009950249	0.435323383085
NC_019368	Enterobacter cloacae	52.7897778436	0.38115613367	2.94758461341	0.0373967737795	0.427581190364
NC_007678	Salinibacter ruber DSM 13855	57.9411350514	0.386526613473	2.78507221493	0.028683971316	0.521361478639
NC_017956	Tistrella mobilis KA081020-065	68.1450045057	0.36449649366	2.75451997269	0.0318940788702	0.370021479352
NC_004720	Chlamydophila caviae GPIC	33.6931960834	0.381738708111	3.07965031569	0.0315687226809	0.475959203497
NC_022105	Escherichia coli	41.478735746	0.356753482738	3.05229154048	0.0386634363012	0.437411669695
NC_004722	Bacillus cereus ATCC 14579	35.2806242792	0.321690211017	3.08640447844	0.0365354341606	0.443648215231
NC_022107	Chlamydia trachomatis F/11-96	41.3115750734	0.334871323941	3.015441767	0.0368285823076	0.431550352127
NC_022108	Chlamydia trachomatis	41.261924622	0.33489387359	3.0138514069	0.0369209637948	0.431305598277
NC_022109	Chlamydia trachomatis	41.2963771908	0.335405411515	3.01707607702	0.0370584455216	0.430738230327
NC_006582	Bacillus clausii KSM-K16	44.7533162588	0.3248355136	3.00651191179	0.0347836347731	0.437360079751
NC_014466	Sphingopyxis macrogoltabida (Sphingomonas macrogoltabidus)	57.4630314233	0.47268907563	2.87920168067	0.0241596638655	0.379201680672
NC_007109	Rickettsia felis URRWXCal2	32.4503685828	0.32717889936	3.10496393187	0.0306464211181	0.449082638692
NC_018721	Psychroflexus torquis ATCC 700755	34.5252892755	0.326991080133	3.12538232604	0.0282335055465	0.475211186553
NC_018720	Bifidobacterium asteroides PRL2011	60.0535965421	0.364063779227	2.83444116572	0.0352155046529	0.426408277064
NC_018722	Treponema pallidum subsp. pallidum str. Mexico A	52.7817493803	0.390613745455	2.94390086493	0.0399156395319	0.393304752191
NC_010117	Coxiella burnetii RSA 331	42.7642061924	0.37019655477	3.0747437401	0.0344580084075	0.4070991227
NC_010114	Vibrio sp. 09022	42.3508184044	0.374970567459	3.03331763598	0.0321403343537	0.486343301154
NC_010115	Coxiella burnetii RSA 331	39.3305999946	0.404884004884	3.09987789988	0.0336996336996	0.474969474969
NC_010112	Vibrio sp. 23023	44.6951091819	0.371866867552	3.03958361868	0.0366388166005	0.453773455691
NC_010113	Vibrio sp. 0908	49.1862478965	0.385011709602	2.98692782627	0.0364487971045	0.487672982755
NC_010111	Staphylococcus aureus	31.5916575192	0.445897740785	3.28180737218	0.0285374554102	0.555291319857
NC_017413	Borrelia burgdorferi JD1	22.8887277999	0.379320445226	3.38898652607	0.0295840656122	0.444346807264
NC_010118	Candidatus Sulcia muelleri GWSS	22.4408422596	0.355250728436	3.30042176129	0.0292838041005	0.396535437261
NC_010119	Salmonella enterica subsp. enterica serovar Choleraesuis	52.8393547779	0.413117546848	2.97829516058	0.039276925989	0.422834248218
NC_005231	Synechocystis sp. PCC 6803 (Synechocystis PCC6803)	48.6187222335	0.372187326071	3.01717420689	0.0298958416156	0.441758766001
NC_005230	Synechocystis sp. PCC 6803 (Synechocystis PCC6803)	44.4790769261	0.391420709412	3.06087677636	0.0280824757812	0.450978174828
NC_005232	Synechocystis sp. PCC 6803 (Synechocystis PCC 6803)	42.7153692313	0.379131104409	3.06157350959	0.0302894179555	0.462041968812
NC_009753	Paracoccus methylutens	64.1645051408	0.394463249516	2.79968568665	0.0363878143133	0.39833172147
NC_009751	Lactococcus lactis subsp. lactis K214	32.4495329919	0.3974321985	3.2474033468	0.0339007501443	0.467830351991
NC_008154	uncultured bacterium	65.0406504065	0.545731707317	2.99817073171	0.0341463414634	0.441463414634
NC_008153	uncultured bacterium	49.5810564663	0.4	3.14615384615	0.0333333333333	0.489743589744
NC_008150	Yersinia pestis Antiqua	47.7011940355	0.357494272158	2.95592819226	0.0372578286852	0.418390352692
NC_021485	Streptococcus agalactiae 09mas018883	35.5472077819	0.326632844031	3.06439641965	0.0312312389235	0.455736266692
NC_021486	Streptococcus agalactiae ILRI005	35.4278379663	0.329005666344	3.07006593121	0.0316827497622	0.453930264131
NC_021487	Chthonomonas calidirosea T49	54.40961691	0.372706896924	2.9613692968	0.0321637943386	0.400264368019
NC_016839	Klebsiella pneumoniae subsp. pneumoniae HS11286	52.45909374	0.379638593095	2.92642787996	0.0384640206518	0.434688609229
NC_016838	Klebsiella pneumoniae subsp. pneumoniae HS11286	49.4613148316	0.371196583598	2.92863765347	0.0372826117495	0.472199589807
NC_021488	Klebsiella pneumoniae	51.086400818	0.390122444197	2.95072939247	0.0402484035386	0.432245591423
NC_021489	Acinetobacter baumannii	34.4370122631	0.408587870739	3.10889774236	0.0270030987162	0.491810535635
NC_014920	Haemophilus influenzae F3031	38.2248347292	0.347787074349	3.01766528387	0.0335557677404	0.441750776363
NC_005054	Staphylococcus aureus	30.8124168668	0.381682290347	3.21110970357	0.0297061059032	0.497656447935
NC_001756	Helicobacter pylori	37.0222475756	0.424892703863	3.3104434907	0.0257510729614	0.492131616595
NC_001757	Lactobacillus reuteri 100-23	37.1601799335	0.439102564103	3.3108974359	0.025641025641	0.490384615385
NC_001755	Rhodothermus marinus	58.1942078365	0.469026548673	3.14749262537	0.023598820059	0.392330383481
NC_001758	Ruminococcus flavefaciens	43.665158371	0.40625	3.0625	0.05078125	0.4765625
NC_001759	Streptomyces phaeochromogenes	71.7221574082	0.397552309514	2.70035530991	0.0303987366759	0.410975128306
NC_011649	Borrelia afzelii ACA-1	28.841285297	0.352135288451	3.19854436477	0.0282564486782	0.494808947875
NC_011648	Borrelia afzelii ACA-1	29.0945854864	0.350766645663	3.1952320941	0.0272001680319	0.493593782819
NC_011641	Klebsiella pneumoniae	51.4113911024	0.383794598199	2.95704123597	0.0383461153718	0.433811270423
NC_011640	Klebsiella pneumoniae	41.7240560437	0.391799544419	3.00341685649	0.0318906605923	0.525056947608
NC_011642	Enterococcus faecalis	39.8697043942	0.354467718414	3.06877237174	0.0316187193424	0.491614742145
NC_011647	Borrelia afzelii ACA-1	29.226370135	0.347948344095	3.1886065403	0.0259320974797	0.502082899396
NC_002163	Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819	30.5485716862	0.318750661683	3.14804930715	0.034539378407	0.446173421997
NC_019433	Lactococcus lactis subsp. cremoris UC509.9	35.8499756454	0.396801218583	3.2185833968	0.026656511805	0.52018278751
NC_007575	Sulfurimonas denitrificans DSM 1251	34.4619567661	0.313480163507	3.08813194704	0.0346362451185	0.462216342999
NC_007576	Lactobacillus sakei subsp. sakei 23K	41.2576054792	0.325052121444	2.99586337747	0.0323741271726	0.438281591846
NC_007577	Prochlorococcus marinus str. MIT 9312	31.2104933057	0.342224451034	3.09328565957	0.0299369395338	0.453818178946
NC_004988	Borrelia burgdorferi (Lyme disease spirochete)	23.0673832162	0.396927016645	3.35424669227	0.0294494238156	0.462654716176
NC_004989	Serratia marcescens	36.8867924528	0.343012704174	2.9219600726	0.0145190562613	0.53720508167
NC_004980	Lactococcus lactis	29.4799718904	0.420886075949	3.29113924051	0.0348101265823	0.490506329114
NC_004981	Lactococcus lactis	33.9521250611	0.415322580645	3.27016129032	0.0201612903226	0.556451612903
NC_004982	Vibrio cholerae	46.5988556898	0.377097729516	2.96347482725	0.0602171767029	0.452122408687
NC_004984	Microcystis aeruginosa	62.3472187578	0.538461538462	2.76923076923	0.025641025641	0.435897435897
NC_004985	Lactobacillus acidophilus	43.3263452131	0.467175572519	3.13740458015	0.0229007633588	0.508396946565
NC_004986	Selenomonas ruminantium	41.1904761905	0.442786069652	3.18407960199	0.0298507462687	0.522388059701
NC_004987	Xanthomonas euvesicatoria	56.5640194489	0.453831041257	2.77406679764	0.0353634577603	0.37721021611
